observation_id,non_conformity
1004791097,0.10282000000000002
1014181097,0.4838
1014271098,0.09963
1016561099,0.6851400000000001
1017641103,0.04913999999999996
1006601103,0.73675
1019111106,0.17815000000000003
1016561108,0.028240000000000043
1010331110,0.06810000000000005
1016251110,0.37656
1016211111,0.39586
1004931113,0.09453999999999996
1019011115,0.37641
1004931116,0.07548999999999995
1016251117,0.035780000000000034
1009741117,0.36656999999999995
1012531118,0.47118000000000004
1013651119,0.252
1012961120,0.67151
1013471120,0.08635999999999999
1016221121,0.18954000000000004
1014721121,0.07338
1010261121,0.050960000000000005
1008651122,0.62957
1007791128,0.031259999999999954
1002501128,0.11624000000000001
1003611129,0.32016999999999995
1010631129,0.12755000000000005
1009581129,0.06144000000000005
1015091130,0.12161999999999995
1008881133,0.27171
1012951133,0.07223000000000002
1014061135,0.16056000000000004
1011151136,0.11987000000000003
1016781136,0.010730000000000017
1016571137,0.95974
1004091138,0.35065999999999997
1004951139,0.28429000000000004
1016781141,0.24195999999999995
1011151141,0.10204999999999997
1011971141,0.08835000000000004
1010461142,0.15927999999999998
1003921142,0.05408999999999997
1019361142,0.83552
1016811142,0.07486999999999999
1004201143,0.70245
1008691144,0.025009999999999977
1011971144,0.42513999999999996
1007951145,0.16644000000000003
1009741145,0.08738999999999997
1007111146,0.10533000000000003
1009511149,0.03952
1008721149,0.17798000000000003
1011971150,0.11614999999999998
1009741151,0.07494999999999996
1016461152,0.31428999999999996
1006801153,0.33019
1013651154,0.021580000000000044
1004091155,0.81942
1011571156,0.54459
1006141156,0.35231
1009511157,0.05349000000000004
1016811157,0.2986
1012531161,0.35083
1000811161,0.13009000000000004
1010971161,0.35792999999999997
1011421163,0.12909000000000004
1003851164,0.05013999999999996
1011741165,0.056010000000000004
1017051167,0.03058000000000005
1004091167,0.27997000000000005
1010201170,0.16925
1016221172,0.13565000000000005
1019261175,0.64114
1019001177,0.21331
1008721177,0.04703999999999997
1017531177,0.49868
1007951179,0.48546
1019681179,0.44262
1008721180,0.29183000000000003
1012531182,0.10018000000000005
1011841183,0.06984999999999997
1012231183,0.06557000000000002
1009441184,0.96992
1004511184,0.04842000000000002
1004471185,0.89376
1010461186,0.12394000000000005
1008721188,0.039329999999999976
1006801188,0.19137000000000004
1012521189,0.11948000000000003
